DATE,TWD,GBP,LKR,DKK,CAD,JPY,MYR,SEK,SGD,HKD,AUD,CHF,KRW,CNY,VEF,NZD,THB,EUR,NOK,INR,MXN,BRL,ZAR
1991-01-03,27.1,1.9465,40.2575,5.75,1.153,133.05,2.7065,5.604,1.744,7.794,0.7784,1.2665,719.5,5.2352,,0.5935,25.21,,5.845,18.12,,,2.542
1991-01-04,27.12,1.932,40.2575,5.795,1.1513,135.1,2.708,5.6395,1.7515,7.796,0.7793,1.2755,718.8,5.2352,,0.5911,25.2,,5.8905,18.13,,,2.564
1991-01-07,27.12,1.905,40.2475,5.908,1.1533,136.7,2.721,5.72,1.758,7.7985,0.7775,1.2921,719.5,5.2352,,0.592,25.27,,5.9935,18.17,,,2.575
1991-01-08,27.14,1.906,40.2375,5.9015,1.1515,136.45,2.7255,5.7115,1.76,7.7995,0.7785,1.288,719.9,5.2352,,0.5923,25.32,,5.985,18.22,,,2.5705
1991-01-09,27.1645,1.9258,,5.8285,1.1559,134.05,2.724,5.6525,1.7595,7.7995,0.7728,1.2732,720.2,5.2352,,0.5906,25.32,,5.9165,18.2,,,2.57
1991-01-10,27.18,1.905,,5.898,1.1526,134.6,2.723,5.7085,1.7575,7.768,0.7733,1.2885,720.3,5.2352,,0.5905,25.31,,5.9885,18.24,,,2.592
1991-01-11,27.1765,1.907,40.2275,5.902,1.153,134.25,2.7248,5.7,1.759,7.8,0.7728,1.28,718.1,5.2352,,0.5937,,,5.99,18.29,,,2.583
1991-01-14,27.255,1.9045,,5.937,1.1485,135.05,2.724,5.7325,1.7645,7.8025,0.7765,1.2831,720.6,5.2352,,0.593,25.32,,6.03,18.34,,,2.599
1991-01-15,27.381,1.904,40.2575,5.953,1.1485,135.9,2.7245,5.7395,1.764,7.801,0.781,1.2873,721.1,5.2352,,0.594,25.31,,6.0285,18.39,,,2.598
1991-01-16,27.3585,1.9047,,5.95,1.1486,136.85,2.731,5.738,1.768,7.7985,0.7889,1.289,721.3,5.2352,,0.5972,25.33,,6.024,18.38,,,2.5925
1991-01-17,27.26,1.9228,40.2775,5.8245,1.1554,132.88,2.726,5.6515,1.7455,7.7975,0.7817,1.2725,721.3,5.2352,,0.5943,25.3,,5.9075,18.37,,,2.557
1991-01-30,27.106,1.961,40.3775,5.746,1.1605,131.6,2.6995,5.5645,1.729,7.7935,0.785,1.2675,722.0,5.2352,,0.5995,25.19,,5.83,18.6,,,2.551
1991-02-07,27.1,1.9965,40.4375,5.584,1.1597,127.95,2.6915,5.45,1.712,7.7995,0.7816,1.2375,721.4,5.2352,,0.603,25.05,,5.676,18.69,,,2.5175
1991-02-12,27.1175,1.9915,,5.595,1.1534,128.3,2.692,5.4665,1.713,7.7925,0.7809,1.245,721.4,5.2352,,0.6032,25.03,,5.689,18.72,,,2.5235
1991-03-15,27.2215,1.8305,,6.1415,1.1553,137.2,2.736,5.8765,1.752,7.792,0.7713,1.3873,727.9,5.2352,,0.5965,25.43,,6.2465,19.16,,,2.6615
1991-03-19,27.275,1.765,40.7675,6.35,1.1558,138.15,2.7435,6.033,1.768,7.789,0.7696,1.4285,728.7,5.2352,,0.594,25.53,,6.4535,19.3,,,2.7375
1991-03-20,27.29,1.7765,40.7675,6.322,1.1584,138.6,2.745,6.002,1.771,7.783,0.7683,1.423,728.9,5.2352,,0.5953,25.55,,6.4025,19.35,,,2.696
1991-03-21,27.275,1.792,40.7475,6.285,1.156,137.6,2.745,5.975,1.77,7.783,0.7712,1.4105,728.6,5.2352,,0.5957,25.52,,6.392,19.3,,,2.694
1991-03-22,27.27,1.7895,,6.3115,1.1576,137.2,2.7449,5.995,1.769,7.7835,0.773,1.4093,728.1,5.2352,,0.5945,25.49,,6.417,19.21,,,2.7075
1991-03-27,27.3675,1.7395,40.7675,6.535,1.1608,139.1,2.766,6.15,1.791,7.794,0.7742,1.4545,728.6,5.2352,,0.5865,,,6.635,19.59,,,2.7475
1991-03-28,27.48,1.7365,40.7775,6.545,1.1588,141.2,2.775,6.1625,1.794,7.794,0.775,1.4555,728.2,5.2352,,0.5865,25.63,,6.645,19.57,,,2.758
1991-04-01,27.4575,1.7585,,6.4515,1.1585,140.2,2.7715,6.096,1.789,7.794,0.775,1.4382,727.5,5.2352,,0.5873,25.63,,6.554,19.61,,,2.68
1991-04-02,27.425,1.7705,,6.443,1.156,138.3,2.7625,6.0715,1.7855,7.794,0.775,1.4243,727.9,5.2352,,0.59,25.57,,6.53,19.66,,,2.7
1991-04-03,27.42,1.777,40.7475,6.4055,1.1557,137.4,2.7475,6.051,1.763,7.7975,0.7786,1.4161,728.2,5.2352,,0.5928,25.56,,6.5005,19.62,,,2.6975
1991-04-08,27.355,1.7675,40.7875,6.4745,1.154,137.25,2.7515,6.0825,1.77,7.7958,0.7846,1.4322,728.6,5.2352,,0.5917,,,6.5665,19.82,,,2.715
1991-04-09,27.21,1.791,40.7975,6.404,1.1527,135.1,2.745,6.036,1.768,7.795,0.7857,1.4125,729.0,5.2853,,0.5905,25.555,,6.505,19.73,,,2.7125
1991-04-10,27.1775,1.7793,40.7875,6.436,1.1522,136.35,2.7385,6.05,1.7575,7.792,0.7871,1.424,729.0,5.2853,,0.591,25.48,,6.53,19.75,,,2.725
1991-04-11,27.28,1.79,40.7975,6.402,1.1498,135.95,2.7415,6.032,1.759,7.792,0.7818,1.412,728.7,5.2853,,0.5898,25.53,,6.4995,19.8,,,2.7075
1991-04-12,27.2765,1.7775,40.7875,6.46,1.1508,136.3,2.7395,6.068,1.759,7.791,0.7844,1.4265,728.7,5.2827,,0.5895,,,6.534,19.8,,,2.7375
1991-04-15,27.25,1.7875,,6.409,1.1498,134.48,2.7355,6.0325,1.754,7.7905,0.7803,1.4235,729.0,5.2827,,0.5896,25.5,,6.506,19.77,,,2.7175
1991-04-16,27.271,1.7885,40.7775,6.379,1.1488,134.85,2.731,6.017,1.75,7.7905,0.7799,1.418,729.3,5.2827,,0.5921,25.46,,6.4825,19.73,,,2.7175
1991-04-17,27.27,1.783,,6.399,1.1509,136.35,2.732,6.027,1.748,7.7905,0.779,1.426,728.9,5.2827,,0.5908,25.48,,6.502,19.72,,,2.72
1991-04-18,27.3125,1.771,,6.456,1.1525,136.8,2.7355,6.071,1.758,7.79,0.7776,1.443,728.0,5.289,,0.5909,25.515,,6.56,19.9,,,2.745
1991-04-19,27.376,1.719,,6.636,1.155,138.58,2.748,6.19,1.7775,7.793,0.7728,1.4715,727.6,5.2979,,0.5885,25.605,,6.741,20.07,,,2.79
1991-04-22,27.41,1.69,40.8575,6.7355,1.1595,139.45,2.762,6.2765,1.783,7.794,0.7703,1.481,728.4,5.3083,,0.5841,25.66,,6.8545,20.25,,,2.799
1991-04-23,27.3675,1.712,40.8875,6.655,1.1563,137.94,2.762,6.212,1.7795,7.794,0.775,1.4595,729.1,5.3036,,0.5885,,,6.77,20.23,,,2.775
1991-04-24,27.34,1.694,40.8875,6.701,1.155,138.05,2.756,6.241,1.775,7.7945,0.7741,1.4698,728.7,5.3036,,0.5843,25.66,,6.8105,20.2,,,2.81
1991-04-25,27.36,1.6935,40.9175,6.6685,1.153,138.05,2.761,6.2165,1.7785,7.7975,0.7768,1.4658,727.7,5.3036,,0.5843,25.665,,6.7805,20.25,,,2.78
1991-04-26,27.36,1.686,40.9175,6.704,1.1519,138.13,2.758,6.245,1.7735,7.796,0.7795,1.4795,727.5,5.3036,,0.585,25.66,,6.8175,20.23,,,2.7925
1991-04-29,27.3805,1.6765,40.9675,6.745,1.1534,137.7,2.7645,6.272,1.7845,7.796,0.7792,1.484,727.5,5.3036,,0.5847,25.71,,6.866,20.24,,,2.8025
1991-04-30,27.36,1.7225,40.9375,6.566,1.152,136.38,2.76,6.148,1.769,7.7955,0.7814,1.449,728.0,,,0.5877,25.67,,6.7,20.18,,,2.7675
1991-05-01,27.285,1.7265,40.9375,6.5275,1.152,137.6,2.744,6.128,1.758,7.794,0.7788,1.445,727.3,5.3007,,0.588,,,6.6565,20.2,,,2.766
1991-05-02,27.31,1.717,40.9175,6.59,1.1497,138.1,2.7515,6.158,1.766,7.794,0.778,1.459,727.3,5.3007,,0.5853,25.63,,6.713,20.21,,,2.78
1991-05-03,27.3,1.695,40.9175,6.71,1.1515,138.55,2.756,6.229,1.7755,7.794,0.7764,1.476,726.4,5.3007,,0.5848,25.64,,6.822,20.21,,,2.845
1991-05-06,27.3,1.705,40.9475,6.64,1.1515,138.47,2.758,6.1995,1.773,7.794,0.7795,1.4702,725.8,5.3201,,0.5875,,,6.7665,20.35,,,2.8
1991-05-07,27.31,1.7215,,6.5635,1.1508,137.95,2.756,6.15,1.766,7.794,0.7807,1.459,726.3,5.3201,,0.5876,25.68,,6.6915,20.38,,,2.7795
1991-05-08,27.36,1.7175,40.9375,6.623,1.152,138.35,2.7595,6.183,1.7715,7.7916,0.7838,1.465,727.0,5.3201,,0.5887,25.65,,6.74,20.35,,,2.79
1991-05-09,27.33,1.704,40.9475,6.661,1.153,139.3,2.758,6.2,1.772,7.792,0.783,1.473,727.2,5.3264,,0.5899,25.66,,6.775,20.46,,,2.8025
1991-05-10,27.32,1.719,40.9675,6.6,1.1514,138.75,2.76,6.17,1.771,7.792,0.7838,1.459,728.9,5.3264,,0.5892,25.67,,6.712,20.46,,,2.791
1991-05-13,27.3225,1.7315,40.9775,6.5545,1.1503,139.42,2.76,6.1375,1.771,7.792,0.7791,1.444,729.8,5.3264,,0.5875,25.68,,6.663,20.48,,,2.7825
1991-05-14,27.301,1.7383,40.9775,6.501,1.1511,138.15,2.76,6.1055,1.771,7.792,0.7788,1.4322,730.4,5.3264,,0.5881,25.67,,6.6145,20.48,,,2.765
1991-05-15,27.306,1.7478,40.9875,6.4735,1.1501,137.99,2.7545,6.086,1.765,7.792,0.7835,1.4315,730.7,5.3201,,0.5896,25.62,,6.5895,20.44,,,2.7805
1991-05-16,27.2875,1.7455,,6.485,1.149,137.55,2.752,6.1,1.765,7.7885,0.7834,1.441,729.6,5.3201,,0.5912,25.6,,6.611,20.48,,,2.785
1991-05-17,27.266,1.7135,40.9975,6.6295,1.1507,138.5,2.7572,6.2025,1.771,7.7885,0.7825,1.471,728.5,5.3201,,0.5902,25.62,,6.749,20.49,,,2.84
1991-05-20,27.28,1.719,41.0175,6.6055,1.1496,138.22,2.7655,6.2055,1.7735,7.7915,0.7824,1.4587,728.3,5.3332,,0.5882,25.69,,6.717,20.7,,,2.792
1991-05-21,27.255,1.7365,41.0275,6.55,1.1488,137.5,2.762,6.14,1.772,7.7915,0.7765,1.4495,,5.3332,,0.5888,25.65,,6.6705,20.65,,,2.785
1991-05-22,27.265,1.727,,6.59,1.1492,138.05,2.757,6.178,1.772,7.7885,0.7715,1.46,728.8,5.3296,,0.5875,25.63,,6.704,20.66,,,2.8225
1991-05-23,27.28,1.7345,,6.561,1.1509,137.73,2.758,6.1455,1.771,7.787,0.7565,1.4563,729.6,5.3359,,0.5785,25.65,,6.674,20.67,,,2.7875
1991-05-24,27.25,1.731,,6.55,1.1495,138.4,2.759,6.128,1.7685,7.754,0.759,1.4546,728.9,5.3359,,0.582,25.64,,6.66,20.7,,,2.8025
1991-05-28,27.2475,1.7453,,6.5085,1.1464,137.8,2.759,6.096,1.769,7.7465,0.7603,1.4455,728.0,5.3359,,0.5825,,,6.6265,20.69,,,2.785
1991-05-29,27.225,1.734,41.0375,6.55,1.1472,138.2,2.7565,6.1275,1.763,7.729,0.7605,1.463,727.2,5.3359,,0.5834,25.62,,6.6615,20.69,,,2.793
1991-05-30,27.207,1.7155,41.0875,6.595,1.1468,137.85,2.7565,6.165,1.763,7.732,0.7565,1.466,726.0,5.349,,0.5828,25.62,,6.7025,20.77,,,2.822
1991-05-31,27.1875,1.698,41.1175,6.676,1.1453,138.45,2.7595,6.2375,1.7655,7.738,0.7594,1.4822,725.8,5.349,,0.581,25.64,,6.7765,20.89,,,2.8475
1991-06-03,27.217,1.6969,41.1375,6.71,1.1451,139.08,2.765,6.261,1.7705,7.74,0.7575,1.4895,725.4,5.3537,,0.5811,25.69,,6.8055,21.0,,,2.823
1991-06-04,27.195,1.703,41.1575,6.6855,1.1445,138.66,2.7665,6.247,1.7715,7.745,0.76,1.485,726.6,5.3585,,0.583,25.71,,6.783,21.0,,,2.813
1991-06-05,27.171,1.6937,41.1775,6.7205,1.1455,139.13,2.7675,6.2865,1.772,7.742,0.7603,1.4962,728.9,5.3585,,0.5824,25.71,,6.822,21.01,,,2.83
1991-06-06,27.16,1.6875,41.2075,6.727,1.1465,139.18,2.7695,6.2985,1.7755,7.742,0.7507,1.5025,,5.3585,,0.5795,25.72,,6.831,21.0,,,2.8375
1991-06-07,27.1625,1.671,41.2075,6.797,1.1475,140.31,2.77,6.3595,1.7775,7.738,0.7515,1.519,728.7,5.3585,,0.5797,25.73,,6.897,21.06,,,2.86
1991-06-10,27.1855,1.6688,41.2175,6.8,1.1474,141.9,2.7795,6.364,1.7835,7.729,0.752,1.5118,728.9,5.3674,,0.5763,25.78,,6.8995,21.01,,,2.8525
1991-06-11,27.1845,1.6615,41.1675,6.817,1.1452,141.2,2.7785,6.365,1.782,7.729,0.755,1.5145,729.9,5.3674,,0.574,25.79,,6.916,21.03,,,2.8475
1991-06-12,27.1805,1.6445,41.2675,6.8985,1.1445,141.9,2.784,6.442,1.788,7.7305,0.7548,1.5325,729.4,5.3674,,0.5718,25.79,,6.9915,20.94,,,2.8525
1991-06-13,27.1905,1.6377,41.2675,6.9245,1.1445,141.33,2.796,6.472,1.79,7.733,0.754,1.5373,722.9,5.3737,,0.5712,25.83,,7.0205,21.0,,,2.876
1991-06-14,27.191,1.639,41.2675,6.89,1.1431,140.55,2.789,6.44,1.786,7.7265,0.7545,1.5335,726.8,,,0.573,25.82,,6.985,20.99,,,2.86
1991-06-18,27.155,1.6115,41.2575,6.993,1.1425,140.9,2.793,6.551,1.793,7.7245,0.763,1.5621,728.4,5.3737,,0.575,25.8,,7.0945,21.16,,,2.905
1991-06-19,27.17,1.6325,41.2475,6.908,1.1424,140.08,2.7905,6.472,1.788,7.7245,0.7631,1.5387,728.4,5.3737,,0.5753,25.82,,7.008,21.14,,,2.862
1991-06-20,27.18,1.6312,,6.933,1.1418,138.74,2.783,6.503,1.7755,7.7155,0.7641,1.5417,,5.369,,0.576,25.79,,7.0235,21.09,,,2.8855
1991-06-21,27.177,1.631,41.2175,6.932,1.1427,139.0,2.7833,6.502,1.776,7.717,0.765,1.5468,728.0,5.369,,0.5752,25.78,,7.024,21.08,,,2.8805
1991-06-24,27.155,1.642,41.2075,6.891,1.143,138.9,2.783,6.46,1.778,7.7245,0.7645,1.5335,723.9,5.369,,0.575,25.78,,6.97,21.15,,,2.859
1991-06-25,27.134,1.6281,41.1775,6.934,1.1419,138.82,2.783,6.501,1.768,7.746,0.765,1.5525,731.4,5.369,,0.5755,25.74,,7.0085,21.12,,,2.8865
1991-06-26,27.116,1.6395,,6.892,1.1418,138.3,2.7805,6.457,1.7675,7.741,0.767,1.544,732.1,5.369,,0.5763,25.75,,6.9645,21.09,,,2.865
1991-06-27,27.12,1.632,41.1775,6.94,1.1426,138.1,2.7805,6.498,1.763,7.7435,0.7675,1.5495,730.3,5.369,,0.5773,25.73,,7.002,21.08,,,2.881
1991-06-28,27.1095,1.618,41.1875,6.94,1.1424,137.9,2.787,6.4915,1.77,7.765,0.767,1.5582,727.4,5.369,,0.5754,25.73,,7.0015,21.13,,,2.8925
1991-07-02,26.91,1.6015,41.1675,7.077,1.1433,138.78,2.793,6.625,1.77,7.773,0.7643,1.5805,728.1,5.3784,,0.568,25.77,,7.145,23.12,,,2.901
1991-07-03,27.03,1.6057,,7.0725,1.1428,139.5,2.7935,6.62,1.772,7.771,0.7642,1.583,730.3,5.3847,,0.5685,,,7.14,26.28,,,2.904
1991-07-05,27.025,1.615,,7.0653,1.1438,138.35,2.7945,6.6065,1.767,7.768,0.7651,1.5755,731.7,5.3847,,0.5665,25.79,,7.132,26.07,,,2.908
1991-07-08,27.059,1.628,41.1575,7.008,1.1445,138.73,2.787,6.5535,1.7625,7.7625,0.7665,1.5635,732.5,5.3789,,0.5686,25.77,,7.07,25.86,,,2.8945
1991-07-09,27.04,1.622,41.1675,7.033,1.1475,138.65,2.787,6.575,1.7585,7.7585,0.765,1.5735,733.2,5.3742,,0.5667,25.77,,7.095,25.86,,,2.895
1991-07-10,27.06,1.621,,7.017,1.148,138.53,2.789,6.559,1.7605,7.762,0.7664,1.572,734.1,5.3742,,0.5632,25.77,,7.0755,25.92,,,2.89
1991-07-11,27.0175,1.607,41.1775,7.092,1.1493,138.58,2.788,6.628,1.7585,7.767,0.7664,1.5898,734.3,5.3742,,0.5618,25.78,,7.1455,25.89,,,2.9175
1991-07-12,27.0645,1.6505,41.2175,6.9225,1.1483,136.75,2.782,6.4775,1.751,7.765,0.77,1.5499,734.5,5.3742,,0.5624,25.81,,6.978,25.88,,,2.8925
1991-07-15,27.041,1.6515,41.2075,6.9215,1.1465,136.7,2.782,6.478,1.751,7.763,0.7738,1.5478,734.4,5.3679,,0.5627,25.73,,6.9825,25.9,,,2.882
1991-07-16,27.025,1.644,,6.947,1.1463,137.15,2.783,6.501,1.7525,7.759,0.7755,1.5615,734.8,5.3679,,0.5645,25.72,,7.0065,25.96,,,2.885
1991-07-17,27.0125,1.6525,,6.9295,1.1474,136.8,2.785,6.483,1.753,7.769,0.776,1.5535,734.8,5.3679,,0.5648,25.74,,6.982,25.96,,,2.8745
1991-07-18,26.968,1.666,,6.848,1.1545,136.8,2.785,6.4095,1.751,7.764,0.773,1.5355,734.5,5.3679,,0.563,25.74,,6.901,25.87,,,2.87
1991-07-19,26.96,1.691,,6.7615,1.16,136.45,2.782,6.328,1.751,7.76,0.7785,1.515,731.1,5.3679,,0.5674,25.73,,6.815,25.87,,,2.85
1991-07-22,26.935,1.681,,6.798,1.1567,137.45,2.784,6.366,1.752,7.758,0.7755,1.523,734.2,5.3605,,0.5667,25.68,,6.854,25.77,,,2.873
1991-07-23,26.962,1.6835,,6.7905,1.1568,136.98,2.788,6.3605,1.7505,7.752,0.7738,1.5255,733.5,5.3605,,0.565,25.73,,6.8465,25.78,,,2.8595
1991-07-24,26.945,1.6938,,6.716,1.1525,137.38,2.783,6.289,1.747,7.754,0.7751,1.5118,732.4,5.3605,,0.5664,25.72,,6.7775,25.75,,,2.838
1991-07-25,26.9257,1.675,,6.78,1.152,138.85,2.784,6.3495,1.751,7.752,0.771,1.5305,730.0,,,0.5673,25.71,,6.84,25.69,,,2.8655
1991-07-26,26.9135,1.6875,,6.724,1.1498,137.9,2.787,6.3065,1.751,7.752,0.7758,1.515,728.0,5.3605,,0.571,25.76,,6.788,25.72,,,2.8625
1991-07-29,26.9175,1.6743,41.4175,6.7845,1.1491,138.18,2.787,6.359,1.75,7.7505,0.7761,1.5325,728.4,5.3605,,0.5712,25.7,,6.8425,25.76,,,2.88
1991-07-30,26.9,1.6798,,6.782,1.1513,137.93,2.788,6.3555,1.748,7.754,0.7792,1.5288,729.1,5.3605,,0.5711,25.72,,6.8425,25.72,,,2.8805
1991-07-31,26.9045,1.6845,,6.762,1.1519,137.42,2.7875,6.336,1.7445,7.76,0.778,1.526,729.0,5.3605,,0.5708,25.74,,6.821,25.76,,,2.87
1991-08-01,26.84,1.6735,,6.81,1.1503,137.67,2.7865,6.377,1.742,7.7635,0.7765,1.5357,728.7,5.3605,,0.5714,25.72,,6.864,25.74,,,2.883
1991-08-02,26.8,1.6945,,6.7135,1.151,136.74,2.789,6.29,1.743,7.762,0.779,1.508,729.4,5.3605,,0.5725,25.74,,6.77,25.9,,,2.835
1991-08-05,26.746,1.7095,,6.672,1.1498,136.68,2.783,6.2485,1.7315,7.7625,0.7802,1.499,729.6,5.3605,,0.5757,25.72,,6.7265,25.72,,,2.8385
1991-08-06,26.75,1.712,41.4775,6.6355,1.1487,135.73,2.775,6.222,1.7255,7.7625,0.7822,1.4952,730.9,5.3568,,0.574,25.69,,6.694,25.57,,,2.846
1991-08-07,26.778,1.7128,41.4975,6.626,1.1475,135.85,2.7685,6.2165,1.727,7.7625,0.7835,1.4945,731.0,5.3568,,0.5741,25.67,,6.683,25.64,,,2.8495
1991-08-08,26.7805,1.7,41.4975,6.68,1.1467,136.47,2.77,6.269,1.7225,7.764,0.7825,1.5075,730.9,5.3568,,0.5735,25.64,,6.745,25.57,,,2.86
1991-08-09,26.7215,1.695,,6.6905,1.1468,136.9,2.772,6.2795,1.722,7.764,0.7835,1.515,731.7,5.3618,,0.5711,25.68,,6.758,25.74,,,2.87
1991-08-12,26.73,1.6983,41.5675,6.681,1.1469,136.54,2.777,6.273,1.723,7.7695,0.7839,1.51,732.8,5.3618,,0.5717,25.7,,6.745,25.89,,,2.858
1991-08-13,26.705,1.6935,41.6175,6.7,1.146,136.52,2.776,6.2945,1.722,7.767,0.7825,1.514,735.1,5.3618,,0.5738,25.67,,6.772,25.82,,,2.8675
1991-08-14,26.71,1.6875,41.7675,6.72,1.1444,136.61,2.7795,6.306,1.722,7.7625,0.7821,1.5185,736.8,5.3618,,0.573,25.7,,6.787,26.02,,,2.8675
1991-08-15,26.7135,1.688,41.8175,6.709,1.1434,136.47,2.771,6.3025,1.722,7.761,0.7785,1.523,736.8,5.3618,,0.5731,25.7,,6.785,25.99,,,2.875
1991-08-16,26.707,1.662,42.0175,6.7985,1.1443,137.25,2.777,6.403,1.7265,7.767,0.7776,1.5405,736.8,5.3696,,0.5732,25.73,,6.886,25.96,,,2.9025
1991-08-19,26.7125,1.63,,6.998,1.1443,138.3,2.789,6.58,1.741,7.77,0.779,1.551,734.2,5.3785,,0.5705,25.74,,7.071,26.0,,,2.9125
1991-08-20,26.74,1.6377,,6.9495,1.1421,137.45,2.79,6.54,1.74,7.77,0.7815,1.5485,737.3,5.3936,,0.575,25.82,,7.026,26.0,,,2.9175
1991-08-21,26.706,1.6765,,6.76,1.1438,136.8,2.786,6.358,1.7255,7.767,0.784,1.523,736.5,5.3888,,0.5753,25.79,,6.833,25.94,,,2.86
1991-08-22,26.7,1.697,41.9175,6.665,1.1435,136.43,2.782,6.267,1.7235,7.7655,0.7871,1.505,734.1,5.3862,,0.5755,25.73,,6.743,25.95,,,2.836
1991-08-23,26.7025,1.6715,41.8975,6.767,1.144,137.1,2.782,6.3625,1.7235,7.7655,0.7855,1.532,733.7,5.3862,,0.5742,,,6.847,25.94,,,2.8755
1991-08-26,26.7035,1.6795,,6.745,1.1445,137.0,2.7835,6.3525,1.7238,7.766,0.7845,1.5275,734.8,5.3862,,0.5735,,,6.837,,,,2.879
1991-08-27,26.705,1.68,,6.7455,1.1417,137.0,2.7835,6.3405,1.7235,7.7655,0.7841,1.5227,736.1,5.3862,,0.573,25.73,,6.831,25.94,,,2.875
1991-08-28,26.7,1.69,,6.7205,1.1408,136.6,2.786,6.318,1.723,7.7625,0.7845,1.5173,735.9,5.3862,,0.5741,25.75,,6.801,25.87,,,2.875
1991-08-29,26.7,1.6805,41.8775,6.74,1.1406,137.0,2.7835,6.3395,1.7195,7.761,0.7842,1.5255,736.1,5.3862,,0.575,25.73,,6.824,25.74,,,2.881
1991-08-30,26.7,1.68,,6.7445,1.1422,136.85,2.7835,6.344,1.7195,7.761,0.7852,1.5285,736.7,5.3862,,0.5744,25.74,,6.83,25.82,,,2.8845
1991-09-03,26.68,1.691,,6.7105,1.1407,136.02,2.783,6.313,1.7185,7.7625,0.7781,1.5265,740.2,5.3862,,0.5723,25.72,,6.7945,25.83,,,2.867
1991-09-04,26.6025,1.6935,,6.704,1.1417,135.3,2.783,6.3035,1.7185,7.761,0.7848,1.5238,744.2,5.3862,,0.5745,25.7,,6.7865,25.76,,,2.866
1991-09-05,26.5105,1.692,,6.7125,1.141,135.87,2.78,6.3135,1.719,7.755,0.7856,1.5273,743.8,5.3862,,0.5798,25.68,,6.7945,25.79,,,2.874
1991-09-06,26.52,1.6975,41.9175,6.685,1.1395,136.15,2.775,6.29,1.717,7.759,0.7867,1.5225,743.4,5.3862,,0.5814,25.7,,6.77,25.82,,,2.863
1991-09-09,26.565,1.73,,6.5505,1.1391,134.95,2.769,6.162,1.7035,7.7525,0.7905,1.49,744.6,5.3862,,0.5825,25.64,,6.635,25.79,,,2.842
1991-09-10,26.58,1.7295,,6.5375,1.1406,134.85,2.755,6.1575,1.7035,7.748,0.7878,1.4805,746.2,5.3835,,0.5822,25.62,,6.6275,25.77,,,2.8475
1991-09-11,26.57,1.7252,,6.548,1.1378,134.95,2.76,6.1765,1.7035,7.749,0.7896,1.4863,744.9,5.3835,,0.582,25.62,,6.638,25.79,,,2.835
1991-09-12,26.545,1.7335,,6.515,1.1371,134.06,2.756,6.141,1.699,7.749,0.7958,1.4775,743.9,5.3835,,0.5843,25.6,,6.608,25.78,,,2.826
1991-09-13,26.545,1.7325,,6.51,1.1361,133.98,2.7565,6.132,1.6995,7.75,0.7963,1.476,744.6,5.3835,,0.5863,25.61,,6.602,25.8,,,2.828
1991-09-16,26.483,1.739,,6.4675,1.1358,133.65,2.757,6.101,1.698,7.7485,0.7991,1.4635,745.3,,,0.5876,25.6,,6.5595,25.85,,,2.809
1991-09-17,26.485,1.742,41.8975,6.45,1.1365,133.82,2.7513,6.0925,1.6945,7.7505,0.7995,1.4585,745.5,5.3835,,0.587,25.57,,6.5515,25.96,,,2.817
1991-09-18,26.501,1.7307,41.9175,6.495,1.1369,134.17,2.752,6.128,1.6935,7.7585,0.8,1.4678,741.7,,,0.5856,25.58,,6.5895,25.89,,,2.821
1991-09-19,26.61,1.7275,,6.5285,1.1365,134.5,2.7505,6.159,1.694,7.757,0.7957,1.4777,739.7,5.3899,,0.5839,25.6,,6.623,25.89,,,2.8283
1991-09-20,26.65,1.7285,,6.5155,1.1355,134.37,2.7515,6.15,1.696,7.756,0.7974,1.4725,742.0,5.3899,,0.5843,25.62,,6.6045,25.92,,,2.823
1991-09-24,26.58,1.738,,6.467,1.134,133.08,2.746,6.11,1.6915,7.7515,0.8002,1.4575,745.2,5.3899,,0.5856,25.55,,6.557,25.87,,,2.7975
1991-09-25,26.6,1.7333,,6.498,1.1345,133.3,2.7465,6.144,1.6935,7.7475,0.7961,1.4645,747.0,5.3899,,0.5737,25.57,,6.59,25.83,,,2.829
1991-09-26,26.5825,1.7325,42.0075,6.4955,1.1352,133.67,2.7475,6.141,1.6925,7.7465,0.7935,1.4657,744.9,5.3899,,0.5643,25.57,,6.587,25.8,,,2.8275
1991-09-27,26.53,1.737,,6.472,1.1343,133.4,2.751,6.121,1.695,7.749,0.7965,1.4595,746.4,5.3899,,0.5693,,,6.5625,25.87,,,2.812
1991-09-30,26.475,1.752,,6.415,1.1318,132.85,2.7385,6.0685,1.685,7.743,0.7995,1.449,745.9,,,0.5667,25.56,,6.506,25.77,,,2.804
1991-10-01,26.49,1.7485,,6.426,1.1315,133.2,2.74,6.0775,1.689,7.7405,0.7971,1.452,746.0,5.3899,,0.5678,25.56,,6.517,25.77,,,2.805
1991-10-02,26.4805,1.751,,6.417,1.131,132.68,2.7375,6.0615,1.6868,7.745,0.8004,1.4538,747.5,5.3899,,0.5699,25.56,,6.5065,25.74,,,2.81
1991-10-03,26.46,1.75,,6.428,1.1313,130.77,2.737,6.0675,1.6885,7.744,0.7953,1.4576,,5.3899,,0.568,25.56,,6.5155,25.76,,,2.815
1991-10-04,26.42,1.739,42.0975,6.4645,1.1319,130.03,2.7365,6.109,1.69,7.742,0.794,1.4685,,5.3854,,0.5665,25.5,,6.5545,25.72,,,2.825
1991-10-07,26.38,1.7352,42.1175,6.472,1.1295,129.3,2.7435,6.124,1.6905,7.7485,0.796,1.4725,751.4,5.3854,,0.5671,,,6.5685,25.75,,,2.8175
