Date,CHRIS/ICE_BPB1,CHRIS/MX_SXH1,CHRIS/MGEX_IW1,CHRIS/ICE_P1,CHRIS/ICE_IW1,CHRIS/ICE_DW1,CHRIS/CME_RB31,CHRIS/MGEX_IC1,CHRIS/MGEX_IP1,CHRIS/MGEX_IS1,CHRIS/MX_CGZ1,CHRIS/CME_LB1,CHRIS/CME_IBV1,CHRIS/ICE_ZJ1,CHRIS/CME_NG31,CHRIS/ICE_AR1,CHRIS/CME_EH1,CHRIS/ICE_KRU1,CHRIS/ICE_SS1,CHRIS/MGEX_IH1,CHRIS/MX_SXM1,CHRIS/CME_NG41,CHRIS/CME_CI1,CHRIS/MX_SXA1,CHRIS/MX_LGB1,CHRIS/MX_SXB1,CHRIS/MX_SCF1,CHRIS/CME_RB21,CHRIS/MX_SXY1,CHRIS/ICE_Y1,CHRIS/ICE_MP1,CHRIS/ICE_NT1,CHRIS/CME_HG11,CHRIS/ICE_ZR1,CHRIS/ICE_SF1,CHRIS/CME_RR1,CHRIS/CME_DA1,CHRIS/CME_ED31,CHRIS/ICE_WA1
2007-04-17,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,825.0,,0.0,,22.0,,,18.0,0.0,,,31.0,,,,,0.0,,0.0,169.0,,0.0,190.0,,292.0,,0.0,
2007-04-18,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,548.0,,0.0,,338.0,,,41.0,0.0,,,571.0,,,,,0.0,,0.0,60.0,,0.0,0.0,,364.0,,0.0,
2007-04-19,5.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,658.0,,0.0,1.0,584.0,,,34.0,0.0,,0.0,12.0,,,,,0.0,,0.0,21.0,,0.0,82.0,,205.0,,0.0,
2007-04-20,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,324.0,,0.0,0.0,2.0,,,12.0,0.0,,,7.0,,,,,0.0,,0.0,21.0,,0.0,78.0,,287.0,,0.0,
2007-04-23,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,470.0,,5.0,0.0,378.0,,,0.0,0.0,,0.0,5.0,,,,,0.0,,0.0,0.0,,0.0,153.0,,222.0,,0.0,
2007-04-24,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,889.0,,0.0,,327.0,,,20.0,0.0,,0.0,7.0,,,,,0.0,,0.0,17.0,,0.0,185.0,,630.0,,0.0,
2007-04-25,,,0.0,0.0,,,25.0,0.0,0.0,0.0,,368.0,,0.0,,8.0,,,9.0,0.0,,,62.0,,,,,0.0,,0.0,3.0,,2.0,57.0,,174.0,,0.0,
2007-04-26,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,344.0,,0.0,,31.0,,,22.0,0.0,,,23.0,,,,,0.0,,0.0,6.0,,0.0,848.0,,703.0,,0.0,
2007-04-27,,,0.0,0.0,,,500.0,0.0,0.0,0.0,,694.0,,0.0,,8.0,,,8.0,0.0,,,85.0,,,,,0.0,,0.0,6.0,,7.0,793.0,,329.0,,0.0,
2007-05-02,,,0.0,0.0,,,35.0,0.0,0.0,0.0,,669.0,,0.0,,57.0,,,116.0,0.0,,,96.0,,,,,0.0,,0.0,6.0,,9.0,38.0,,67.0,,0.0,
2007-05-03,,,0.0,0.0,,,2.0,0.0,0.0,0.0,,546.0,,0.0,,0.0,,,9.0,0.0,,,9.0,,,,,0.0,,0.0,0.0,,1.0,286.0,,76.0,,0.0,
2007-05-04,,,0.0,0.0,,,11.0,0.0,0.0,0.0,,199.0,,0.0,,0.0,,,8.0,0.0,,,10.0,,,,,0.0,,0.0,22.0,,12.0,37.0,,91.0,,0.0,
2007-05-07,,,0.0,0.0,,,,0.0,0.0,0.0,,238.0,,0.0,,40.0,,,24.0,0.0,,,8.0,,,,,,,0.0,7.0,,1.0,718.0,,0.0,,0.0,
2007-05-08,,,0.0,0.0,,,,0.0,0.0,0.0,,546.0,,0.0,,0.0,,,0.0,0.0,,,105.0,,,,,,,0.0,4.0,,14.0,160.0,,3.0,,0.0,
2007-05-09,,,0.0,0.0,,,11.0,0.0,0.0,0.0,,316.0,,0.0,,20.0,,,11.0,0.0,,,6.0,,,,,0.0,,0.0,0.0,,25.0,656.0,,17.0,,0.0,
2007-05-10,,,0.0,0.0,,,,0.0,0.0,0.0,,399.0,,0.0,,70.0,,,21.0,0.0,,,10.0,,,,,,,0.0,8.0,,24.0,3.0,,0.0,,0.0,
2007-05-11,,,0.0,0.0,,,14.0,0.0,0.0,0.0,,474.0,,0.0,0.0,394.0,,,119.0,0.0,,0.0,9.0,,,,,0.0,,0.0,309.0,,11.0,120.0,,1.0,,0.0,
2007-05-14,,,0.0,0.0,,,,0.0,0.0,0.0,,275.0,,0.0,,443.0,,,4.0,0.0,,,17.0,,,,,,,0.0,41.0,,7.0,68.0,,1.0,,0.0,
2007-05-15,,,0.0,0.0,,,,0.0,0.0,0.0,,122.0,,0.0,,444.0,,,5.0,0.0,,,17.0,,,,,,,0.0,5.0,,17.0,102.0,,63.0,,0.0,
2007-05-16,,,0.0,0.0,,,50.0,0.0,0.0,0.0,,474.0,,0.0,0.0,100.0,,,4.0,0.0,,,7.0,,,,,0.0,,0.0,14.0,,10.0,77.0,,90.0,,0.0,
2007-05-18,,,0.0,0.0,,,30.0,0.0,0.0,0.0,,493.0,,0.0,,1.0,,,0.0,0.0,,,16.0,,,,,0.0,,0.0,50.0,,23.0,66.0,,1079.0,,0.0,
2007-05-21,,,0.0,0.0,,,,0.0,0.0,0.0,,405.0,,0.0,,3.0,,,10.0,0.0,,,15.0,,,,,,,0.0,8.0,,9.0,14.0,,440.0,,0.0,
2007-05-22,,,0.0,0.0,,,,0.0,0.0,0.0,,1108.0,,0.0,,33.0,,,32.0,0.0,,,8.0,,,,,,,0.0,57.0,,5.0,753.0,,77.0,,0.0,
2007-05-23,10.0,,0.0,0.0,,,,0.0,0.0,0.0,,844.0,,0.0,,0.0,,,200.0,0.0,,,6.0,,,,,,,0.0,81.0,,0.0,624.0,,117.0,,0.0,
2007-05-24,,,0.0,0.0,,,75.0,0.0,0.0,0.0,,401.0,,0.0,,0.0,,,656.0,0.0,,,5.0,,,,,0.0,,0.0,9.0,,117.0,545.0,,250.0,,0.0,
2007-05-25,,,0.0,0.0,,,75.0,0.0,0.0,0.0,,887.0,,0.0,0.0,1048.0,,,812.0,0.0,,0.0,3.0,,,,,0.0,,0.0,3.0,,45.0,99.0,,72.0,,0.0,
2007-05-29,,,0.0,0.0,,,31.0,0.0,0.0,0.0,,909.0,,0.0,,1.0,,,853.0,0.0,,,60.0,,,,,0.0,,0.0,5.0,,75.0,1234.0,,183.0,,0.0,
2007-05-30,,,0.0,0.0,,,,0.0,0.0,0.0,,2650.0,,0.0,,0.0,,,62.0,0.0,,,59.0,,,,,,,0.0,52.0,,0.0,43.0,,899.0,,0.0,
2007-05-31,,,0.0,0.0,,,,0.0,0.0,0.0,,1955.0,,0.0,,0.0,,,30.0,0.0,,,113.0,,,,,,,0.0,28.0,,0.0,566.0,,809.0,,0.0,
2007-06-01,,,0.0,0.0,,,7.0,0.0,0.0,0.0,,1560.0,,0.0,,1.0,,,273.0,0.0,,,5.0,,,,,0.0,,0.0,2.0,,1.0,1467.0,,639.0,,0.0,
2007-06-04,,,0.0,0.0,,,,0.0,0.0,0.0,,704.0,,0.0,,223.0,,,143.0,0.0,,,1225.0,,,,,0.0,,0.0,386.0,,1.0,42.0,,139.0,,,
2007-06-05,,,0.0,0.0,,,7.0,0.0,0.0,0.0,,738.0,,0.0,,445.0,,,59.0,0.0,,,7.0,,,,,0.0,,0.0,56.0,,1.0,2.0,,143.0,,,
2007-06-06,,,0.0,0.0,,,7.0,0.0,0.0,0.0,,927.0,,0.0,,127.0,,,12.0,0.0,,,67.0,,,,,0.0,,0.0,14.0,,1.0,774.0,,798.0,,,
2007-06-07,,,0.0,0.0,,,7.0,0.0,0.0,0.0,,475.0,,0.0,1.0,39.0,,,88.0,0.0,,,71.0,,,,,0.0,,0.0,3.0,,1.0,625.0,,294.0,,,
2007-06-08,,,0.0,0.0,,,7.0,0.0,0.0,0.0,,438.0,,0.0,1.0,4.0,,,14.0,0.0,,,0.0,,,,,0.0,,0.0,49.0,,1.0,236.0,,102.0,,0.0,
2007-06-11,,,0.0,0.0,,,7.0,0.0,0.0,0.0,,262.0,,0.0,,66.0,,,203.0,0.0,,,6.0,,,,,0.0,,0.0,14.0,,1.0,233.0,,305.0,,,
2007-06-12,,,0.0,0.0,,,7.0,0.0,0.0,0.0,,495.0,,0.0,,1265.0,,,1116.0,0.0,,,6.0,,,,,0.0,,0.0,10.0,,1.0,36.0,,497.0,,,
2007-06-13,,,0.0,0.0,,,,0.0,0.0,0.0,,1103.0,,0.0,,18.0,,,286.0,0.0,,,5.0,,,,,0.0,,0.0,73.0,,1.0,21.0,,1450.0,,,
2007-06-14,,,0.0,0.0,,,,0.0,0.0,0.0,,1176.0,,0.0,,1.0,,,83.0,0.0,,,28.0,,,,,0.0,,0.0,172.0,,1.0,114.0,,514.0,,,
2007-06-15,10.0,,0.0,0.0,,,7.0,0.0,0.0,0.0,,902.0,,0.0,,9.0,,,3.0,0.0,,,32.0,,,,,0.0,,0.0,4.0,,2.0,139.0,,151.0,,0.0,
2007-06-18,,,0.0,0.0,,,12.0,0.0,0.0,0.0,,702.0,,0.0,,2.0,,,0.0,0.0,,,21.0,,,,,0.0,,0.0,0.0,,2.0,3.0,,275.0,,,
2007-06-19,,,0.0,0.0,,,,0.0,0.0,0.0,,1429.0,,0.0,,0.0,,,0.0,0.0,,,15.0,,,,,0.0,,0.0,0.0,,5.0,0.0,,90.0,,,
2007-06-20,,,0.0,0.0,,,3.0,0.0,0.0,0.0,,694.0,,0.0,,0.0,,,0.0,0.0,,,21.0,,,,,0.0,,0.0,0.0,,5.0,0.0,,16.0,,,
2007-06-21,,,0.0,0.0,,,,0.0,0.0,0.0,,361.0,,,,,,,,0.0,,,12.0,,,,,0.0,,0.0,10.0,,5.0,,,137.0,,,
2007-06-22,,,0.0,0.0,,,12.0,0.0,0.0,0.0,,326.0,,0.0,,20.0,,,253.0,0.0,,,14.0,,,,,0.0,,0.0,4.0,,5.0,234.0,,126.0,,0.0,
2007-06-25,,,0.0,0.0,,,3.0,0.0,0.0,0.0,,437.0,,0.0,,1.0,,,152.0,0.0,,,22.0,,,,,0.0,,0.0,149.0,,5.0,0.0,,385.0,,,
2007-06-26,,,0.0,0.0,,,12.0,0.0,0.0,0.0,,354.0,,0.0,,0.0,,,12.0,0.0,,,16.0,,,,,0.0,,0.0,21.0,,5.0,2.0,,239.0,,,
2007-06-27,,,0.0,0.0,,,3.0,0.0,0.0,0.0,,362.0,,0.0,,3.0,,,2.0,0.0,,,2.0,,,,,0.0,,0.0,4.0,,5.0,6.0,,307.0,,,
2007-06-28,,,0.0,0.0,,,12.0,0.0,0.0,0.0,,337.0,,0.0,15.0,382.0,,,17.0,0.0,,4.0,11.0,,,,,0.0,,0.0,72.0,,1.0,106.0,,424.0,,,
2007-06-29,5.0,,0.0,0.0,,,12.0,0.0,0.0,0.0,,167.0,,0.0,0.0,1.0,,,14.0,0.0,,0.0,14.0,,,,,0.0,,0.0,63.0,,1.0,205.0,,555.0,,0.0,
2007-07-02,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,317.0,,0.0,,2.0,,,90.0,0.0,,,12.0,,,,,50.0,,0.0,2.0,,13.0,203.0,,7.0,,,
2007-07-03,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,265.0,,0.0,2.0,98.0,,,1011.0,0.0,,2.0,19.0,,,,,50.0,,0.0,108.0,,3.0,913.0,,56.0,,,
2007-07-04,,,,0.0,,,0.0,,,,,,,0.0,,26.0,,,474.0,,,,,,,,,50.0,,0.0,62.0,,,1208.0,,,,,
2007-07-05,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,517.0,,0.0,,0.0,,,0.0,0.0,,,107.0,,,,,50.0,,0.0,0.0,,7.0,40.0,,56.0,,,
2007-07-06,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,398.0,,0.0,0.0,0.0,,,32.0,0.0,,2.0,114.0,,,,,50.0,,0.0,24.0,,7.0,52.0,,56.0,,0.0,
2007-07-09,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,465.0,,0.0,,3.0,,,14.0,0.0,,,36.0,,,,,50.0,,0.0,10.0,,2.0,3.0,,56.0,,,
2007-07-10,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,355.0,,0.0,,11.0,,,3.0,0.0,,,27.0,,,,,50.0,,0.0,0.0,,20.0,96.0,,0.0,,,
2007-07-11,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,280.0,,0.0,,168.0,,,143.0,0.0,,,4.0,,,,,50.0,,0.0,52.0,,35.0,40.0,,5.0,,,
2007-07-12,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,327.0,,0.0,2.0,393.0,,,49.0,0.0,,,6.0,,,,,50.0,,0.0,11.0,,57.0,178.0,,0.0,,,
2007-07-13,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,296.0,,0.0,1.0,275.0,,,85.0,0.0,,120.0,9.0,,,,,50.0,,0.0,11.0,,57.0,192.0,,0.0,,0.0,
2007-07-16,5.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,533.0,,0.0,16.0,75.0,,,0.0,0.0,,,18.0,,,,,50.0,,0.0,0.0,,6.0,21.0,,53.0,,,
2007-07-17,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,615.0,,0.0,,83.0,,,1.0,0.0,,695.0,13.0,,,,,50.0,,0.0,13.0,,100.0,14.0,,111.0,,,
2007-07-18,5.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,719.0,,0.0,,0.0,,,100.0,0.0,,,20.0,,,,,50.0,,0.0,25.0,,87.0,221.0,,130.0,,,
2007-07-19,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,646.0,,0.0,,10.0,,,989.0,0.0,,31.0,28.0,,,,,50.0,,0.0,19.0,,93.0,4.0,,43.0,,,
2007-07-20,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,760.0,,0.0,0.0,20.0,,,481.0,0.0,,0.0,3.0,,,,,50.0,,0.0,14.0,,13.0,43.0,,45.0,,0.0,
2007-07-23,5.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,389.0,,0.0,,38.0,,,414.0,0.0,,,209.0,,,,,50.0,,0.0,23.0,,23.0,458.0,,79.0,,,
2007-07-24,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,504.0,,0.0,,10.0,,,194.0,0.0,,,0.0,,,,,50.0,,0.0,2.0,,125.0,319.0,,27.0,,,
2007-07-25,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,456.0,,0.0,,419.0,,,36.0,0.0,,,4.0,,,,,50.0,,0.0,14.0,,23.0,392.0,,18.0,,,
2007-07-26,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,559.0,,0.0,,17.0,,,29.0,0.0,,,54.0,,,,,50.0,,0.0,18.0,,4.0,61.0,,47.0,,,
2007-07-27,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,873.0,,0.0,0.0,268.0,,,6.0,0.0,,540.0,5.0,,,,,50.0,,0.0,35.0,,32.0,293.0,,215.0,,0.0,
2007-07-30,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1739.0,,10.0,,99.0,,,496.0,0.0,,,4.0,,,,,50.0,,0.0,136.0,,3.0,1124.0,,998.0,,,
2007-07-31,5.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1441.0,,0.0,,21.0,,,1217.0,0.0,,,12.0,,,,,50.0,,0.0,50.0,,3.0,1683.0,,570.0,,,
2007-08-01,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1323.0,,5.0,,15.0,,,1246.0,0.0,,,3.0,,,,,0.0,,0.0,78.0,,3.0,1279.0,,785.0,,,
2007-08-02,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,789.0,,0.0,,64.0,,,643.0,0.0,,,30.0,,,,,0.0,,0.0,154.0,,12.0,64.0,,178.0,,,
2007-08-03,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,577.0,,0.0,0.0,23.0,,,328.0,0.0,,0.0,13.0,,,,,0.0,,0.0,0.0,,7.0,85.0,,52.0,,0.0,
2007-08-06,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,307.0,,0.0,,28.0,,,258.0,0.0,,,89.0,,,,,0.0,,0.0,8.0,,4.0,187.0,,122.0,,,
2007-08-07,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,776.0,,0.0,,63.0,,,181.0,0.0,,,27.0,,,,,0.0,,0.0,24.0,,4.0,67.0,,14.0,,,
2007-08-08,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,281.0,,5.0,,34.0,,,386.0,0.0,,,4.0,,,,,0.0,,0.0,64.0,,1.0,213.0,,81.0,,,
2007-08-09,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,526.0,,0.0,,65.0,,,571.0,0.0,,,5.0,,,,,0.0,,0.0,108.0,,5.0,6.0,,52.0,,,
2007-08-10,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,493.0,,0.0,0.0,129.0,,,261.0,0.0,,750.0,0.0,,,,,0.0,,0.0,100.0,,5.0,6.0,,45.0,,0.0,
2007-08-13,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,414.0,,0.0,185.0,222.0,,,187.0,0.0,,3.0,6.0,,,,,0.0,,0.0,28.0,,5.0,30.0,,9.0,,,
2007-08-14,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,836.0,,0.0,,69.0,,,220.0,0.0,,0.0,6.0,,,,,0.0,,0.0,72.0,,1.0,192.0,,251.0,,,
2007-08-15,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,504.0,,20.0,,310.0,,,90.0,0.0,,,12.0,,,,,0.0,,0.0,131.0,,1.0,17.0,,293.0,,,
2007-08-16,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,777.0,,28.0,,682.0,,,169.0,0.0,,,27.0,,,,,0.0,,0.0,103.0,,5.0,229.0,,762.0,,,
2007-08-17,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,507.0,,6.0,30.0,179.0,,,483.0,0.0,,0.0,28.0,,,,,0.0,,10.0,2.0,,40.0,1346.0,,105.0,,0.0,
2007-08-20,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,538.0,,18.0,,79.0,,,1301.0,0.0,,2.0,15.0,,,,,0.0,,0.0,118.0,,40.0,122.0,,501.0,,,
2007-08-21,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,425.0,,0.0,,117.0,,,106.0,0.0,,,12.0,,,,,0.0,,0.0,22.0,,23.0,94.0,,53.0,,,
2007-08-22,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1389.0,,15.0,,6.0,,,1021.0,0.0,,2.0,13.0,,,,,0.0,,20.0,42.0,,1.0,35.0,,214.0,,,
2007-08-23,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1021.0,,0.0,,28.0,,,534.0,0.0,,,6.0,,,,,0.0,,0.0,14.0,,4.0,48.0,,174.0,,,
2007-08-24,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,343.0,,52.0,15.0,5.0,,,142.0,0.0,,2.0,27.0,,,,,0.0,,0.0,36.0,,4.0,11.0,,148.0,,0.0,
2007-08-27,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,890.0,,35.0,,4.0,,,242.0,0.0,,51.0,5.0,,,,,0.0,,0.0,46.0,,4.0,145.0,,22.0,,,
2007-08-28,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1231.0,,0.0,,0.0,,,4.0,0.0,,,7.0,,,,,0.0,,0.0,0.0,,4.0,85.0,,222.0,,,
2007-08-29,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,283.0,,0.0,,5.0,,,157.0,0.0,,,21.0,,,,,0.0,,0.0,5.0,,1.0,37.0,,350.0,,,
2007-08-30,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,465.0,,35.0,,5.0,,,109.0,0.0,,,18.0,,,,,0.0,,0.0,10.0,,21.0,7.0,,441.0,,,
2007-08-31,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,259.0,,20.0,1.0,10.0,,,2.0,0.0,,1.0,45.0,,,,,0.0,,0.0,8.0,,21.0,35.0,,42.0,,0.0,
2007-09-03,,,,0.0,,,,,,,,,,20.0,,12.0,,,391.0,,,,,,,,,25.0,,0.0,34.0,,,653.0,,,,,
2007-09-04,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,400.0,,0.0,,0.0,,,0.0,0.0,,,120.0,,,,,25.0,,0.0,1.0,,21.0,420.0,,16.0,,,
2007-09-05,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,242.0,,0.0,0.0,14.0,,,234.0,0.0,,,184.0,,,,,25.0,,0.0,18.0,,21.0,22.0,,25.0,,,
2007-09-06,5.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,484.0,,0.0,,61.0,,,73.0,0.0,,,18.0,,,,,25.0,,0.0,17.0,,21.0,133.0,,21.0,,,
2007-09-07,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,302.0,,0.0,0.0,14.0,,,404.0,0.0,,1.0,8.0,,,,,25.0,,0.0,42.0,,28.0,45.0,,21.0,,,
2007-09-10,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,120.0,,5.0,31.0,121.0,,,331.0,0.0,,,11.0,,,,,25.0,,0.0,8.0,,56.0,352.0,,16.0,,,
2007-09-11,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,173.0,,5.0,1.0,8.0,,,506.0,0.0,,,15.0,,,,,25.0,,0.0,2.0,,56.0,245.0,,18.0,,,
2007-09-12,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,209.0,,0.0,,16.0,,,5.0,0.0,,,73.0,,,,,25.0,,0.0,10.0,,6.0,183.0,,12.0,,,
2007-09-13,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,182.0,,0.0,,0.0,,,299.0,0.0,,,5.0,,,,,25.0,,0.0,122.0,,6.0,27.0,,12.0,,,
2007-09-14,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,176.0,,30.0,0.0,5.0,,,0.0,0.0,,0.0,21.0,,,,,25.0,,0.0,22.0,,5.0,103.0,,12.0,,,
2007-09-17,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,640.0,,10.0,5.0,51.0,,,0.0,0.0,,207.0,15.0,,,,,25.0,,0.0,0.0,,6.0,0.0,,111.0,,,
2007-09-18,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,606.0,,0.0,,0.0,,,0.0,0.0,,,11.0,,,,,25.0,,0.0,3.0,,9.0,0.0,,62.0,,,
2007-09-19,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,910.0,,0.0,,0.0,,,0.0,0.0,,,8.0,,,,,25.0,,0.0,0.0,,9.0,0.0,,320.0,,,
2007-09-20,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,720.0,,,,,,,,0.0,,,37.0,,,,,25.0,,0.0,11.0,,71.0,,,183.0,,,
2007-09-21,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,344.0,,0.0,5.0,0.0,,,58.0,0.0,,207.0,27.0,,,,,25.0,,0.0,40.0,,89.0,140.0,,418.0,,,
2007-09-24,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,519.0,,375.0,,21.0,,,254.0,0.0,,,24.0,,,,,25.0,,0.0,8.0,,94.0,108.0,,208.0,,,
2007-09-25,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1080.0,,0.0,793.0,0.0,,,98.0,0.0,,12.0,37.0,,,,,25.0,,0.0,0.0,,53.0,150.0,,126.0,,,
2007-09-26,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1073.0,,0.0,,2.0,,,423.0,0.0,,,7.0,,,,,25.0,,0.0,6.0,,3.0,23.0,,749.0,,,
2007-09-27,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1487.0,,0.0,,2.0,,,25.0,0.0,,,12.0,,,,,10.0,,0.0,2.0,,88.0,339.0,,780.0,,,
2007-09-28,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,2300.0,,125.0,2.0,7.0,,,415.0,0.0,,2.0,97.0,,,,,10.0,,0.0,8.0,,1.0,78.0,,734.0,,,
2007-10-01,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,2300.0,,250.0,0.0,10.0,,,75.0,0.0,,0.0,8.0,,,,,0.0,,0.0,26.0,,1.0,226.0,,586.0,,5.0,
2007-10-02,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1773.0,,0.0,0.0,58.0,,,101.0,0.0,,0.0,49.0,,,,,0.0,,0.0,192.0,,0.0,60.0,,247.0,,0.0,
2007-10-03,,,0.0,0.0,,,0.0,2.0,0.0,0.0,,1192.0,,0.0,2.0,8.0,,,23.0,0.0,,0.0,10.0,,,,,0.0,,0.0,42.0,,1.0,3315.0,,174.0,,0.0,
2007-10-04,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,453.0,,0.0,0.0,54.0,,,21.0,0.0,,0.0,14.0,,,,,0.0,,0.0,2.0,,2.0,476.0,,317.0,,5.0,
2007-10-05,5.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,418.0,,2.0,0.0,9.0,,,22.0,0.0,,2.0,8.0,,,,,0.0,,0.0,49.0,,0.0,573.0,,345.0,,0.0,
2007-10-08,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,633.0,,2.0,0.0,0.0,,,263.0,0.0,,0.0,15.0,,,,,0.0,,0.0,20.0,,0.0,946.0,,1488.0,,,
2007-10-09,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,673.0,,0.0,0.0,0.0,,,6.0,0.0,,0.0,15.0,,,,,0.0,,10.0,4.0,,0.0,2.0,,319.0,,0.0,
2007-10-10,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,197.0,,0.0,0.0,40.0,,,546.0,0.0,,0.0,3.0,,,,,0.0,,0.0,7.0,,0.0,34.0,,185.0,,0.0,
2007-10-11,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1031.0,,4.0,14.0,2.0,,,33.0,0.0,,0.0,20.0,,,,,0.0,,0.0,24.0,,0.0,50.0,,96.0,,25.0,
2007-10-12,5.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,457.0,,2.0,1.0,0.0,,,489.0,0.0,,2.0,4.0,,,,,0.0,,0.0,11.0,,0.0,116.0,,86.0,,63.0,
2007-10-15,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,305.0,,0.0,0.0,23.0,,,122.0,0.0,,0.0,4.0,,,,,0.0,,0.0,8.0,,2.0,195.0,,236.0,,12.0,
2007-10-16,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,944.0,,0.0,0.0,2.0,,,74.0,0.0,,0.0,19.0,,,,,0.0,,0.0,7.0,,0.0,43.0,,855.0,,0.0,
2007-10-17,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1074.0,,0.0,0.0,4.0,,,13.0,0.0,,0.0,4.0,,,,,0.0,,0.0,8.0,,2.0,111.0,,45.0,,0.0,
2007-10-18,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,784.0,,0.0,101.0,20.0,,,95.0,0.0,,100.0,11.0,,,,,0.0,,0.0,4.0,,4.0,1048.0,,484.0,,0.0,
2007-10-19,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,456.0,,0.0,3.0,94.0,,,711.0,0.0,,200.0,6.0,,,,,0.0,,0.0,80.0,,5.0,1063.0,,218.0,,0.0,
